chunk_id,decision,reviewed_by,review_comment,rejection_reason
CCI_PANIC_c94a01b3_00017_845f92c0c95c,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00018_579024c7b028,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00019_0d7eaf6b83fe,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00020_c375d5f2b31a,rejected,ChatGPT-assisted review,,自动检查为 too_short，缺乏可独立引用的完整语义
CCI_PANIC_c94a01b3_00021_afbfca7dce48,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00022_35bc6064487c,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00023_12eaddd3697b,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00024_1c490775ad48,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00025_f39447f69d72,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00026_109c5e86d041,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00027_c63f63bdad75,rejected,ChatGPT-assisted review,,自动检查为 too_short，缺乏可独立引用的完整语义
CCI_PANIC_c94a01b3_00028_4ea38cca9e5a,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00029_660d532e9009,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00030_b732a79fa620,rejected,ChatGPT-assisted review,,自动检查为 too_short，缺乏可独立引用的完整语义
CCI_PANIC_c94a01b3_00031_1236019a4040,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00032_71c784dd80ac,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00033_7d5e72ca2b47,rejected,ChatGPT-assisted review,,作者/致谢/资料制作信息，不是心理知识正文
CCI_PANIC_c94a01b3_00034_cdd7611ebe0f,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00035_35b2c49405cf,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_c94a01b3_00036_866ccc46dd1d,rejected,ChatGPT-assisted review,,参考文献或文献引用列表，不适合作为聊天直接引用
CCI_PANIC_c94a01b3_00037_396ebcfbda54,rejected,ChatGPT-assisted review,,参考文献或文献引用列表，不适合作为聊天直接引用
CCI_PANIC_c94a01b3_00038_d33501655946,rejected,ChatGPT-assisted review,,参考文献或文献引用列表，不适合作为聊天直接引用
CCI_PANIC_c94a01b3_00039_362f178de713,rejected,ChatGPT-assisted review,,参考文献或文献引用列表，不适合作为聊天直接引用
CCI_PANIC_9bee28df_00000_a840e1ce9fe4,rejected,ChatGPT-assisted review,,目录、页码或章节索引碎片，不适合作为聊天引用
CCI_PANIC_9bee28df_00001_adecf5dc97a8,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00002_fbabe105b196,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00003_c61ca6316a9b,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00004_96cf0fc64d97,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00005_0f05394989ff,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00006_6732842340fb,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00007_9ba9f3513db7,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00008_bd15d5b4db46,rejected,ChatGPT-assisted review,,包含诱发身体症状的具体暴露操作，不适合普通陪伴聊天直接指导
CCI_PANIC_9bee28df_00009_2ce65964967d,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00010_4121350550e3,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00011_7acb2eaacac8,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00012_4c2151d90eda,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00013_20e36fd0428f,rejected,ChatGPT-assisted review,,包含诱发身体症状的具体暴露操作，不适合普通陪伴聊天直接指导
CCI_PANIC_9bee28df_00014_bfb1e3b049b0,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00015_ede5b80cb198,rejected,ChatGPT-assisted review,,包含诱发身体症状的具体暴露操作，不适合普通陪伴聊天直接指导
CCI_PANIC_9bee28df_00016_a572ed7f5ebf,rejected,ChatGPT-assisted review,,包含诱发身体症状的具体暴露操作，不适合普通陪伴聊天直接指导
CCI_PANIC_9bee28df_00017_ba896dc65955,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00018_2445805aef37,rejected,ChatGPT-assisted review,,包含诱发身体症状的具体暴露操作，不适合普通陪伴聊天直接指导
CCI_PANIC_9bee28df_00019_3a7ec7c406f9,rejected,ChatGPT-assisted review,,包含诱发身体症状的具体暴露操作，不适合普通陪伴聊天直接指导
CCI_PANIC_9bee28df_00020_6a221a35ae20,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00021_2b6b04ae57e6,rejected,ChatGPT-assisted review,,包含诱发身体症状的具体暴露操作，不适合普通陪伴聊天直接指导
CCI_PANIC_9bee28df_00022_54e18869e2ed,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00023_3d351fe818ab,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00024_cb38e065c8b7,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00025_35ebc3039ce4,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00026_86563619e1a7,rejected,ChatGPT-assisted review,,包含诱发身体症状的具体暴露操作，不适合普通陪伴聊天直接指导
CCI_PANIC_9bee28df_00027_e5f745682ef9,rejected,ChatGPT-assisted review,,包含诱发身体症状的具体暴露操作，不适合普通陪伴聊天直接指导
CCI_PANIC_9bee28df_00028_9367547e8fe7,rejected,ChatGPT-assisted review,,包含诱发身体症状的具体暴露操作，不适合普通陪伴聊天直接指导
CCI_PANIC_9bee28df_00029_d8993e58f25a,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00030_517878fa5eda,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00031_eebf12f8b6f3,rejected,ChatGPT-assisted review,,作者/致谢/资料制作信息，不是心理知识正文
CCI_PANIC_9bee28df_00032_e06148258d98,rejected,ChatGPT-assisted review,,作者/致谢/资料制作信息，不是心理知识正文
CCI_PANIC_9bee28df_00033_cdd7611ebe0f,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00034_35b2c49405cf,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9bee28df_00035_1c9d37ad9358,rejected,ChatGPT-assisted review,,参考文献或文献引用列表，不适合作为聊天直接引用
CCI_PANIC_9bee28df_00036_396ebcfbda54,rejected,ChatGPT-assisted review,,参考文献或文献引用列表，不适合作为聊天直接引用
CCI_PANIC_9bee28df_00037_b9cf30080112,rejected,ChatGPT-assisted review,,参考文献或文献引用列表，不适合作为聊天直接引用
CCI_PANIC_9bee28df_00038_362f178de713,rejected,ChatGPT-assisted review,,参考文献或文献引用列表，不适合作为聊天直接引用
CCI_PANIC_1ef9afcc_00000_d6abaec30f55,rejected,ChatGPT-assisted review,,自动检查为 too_short，缺乏可独立引用的完整语义
CCI_PANIC_1ef9afcc_00001_77174599ae17,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_1ef9afcc_00002_74f062a0d6df,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_1ef9afcc_00003_6c25032b4608,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_1ef9afcc_00004_acac48e38397,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_1ef9afcc_00005_f57b68200b32,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_1ef9afcc_00006_a95f36e81d17,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_1ef9afcc_00007_364bc8b1cd4a,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_1ef9afcc_00008_68978d6e8d06,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_1ef9afcc_00009_d06b4a86d0c7,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_1ef9afcc_00010_44c3d04f459f,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_1ef9afcc_00011_90e3ea93d940,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_1ef9afcc_00012_909aef895e18,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_1ef9afcc_00013_305bcfa8d781,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_1ef9afcc_00014_ce1a682cd3d7,rejected,ChatGPT-assisted review,,标题、模块封面或资源索引信息，不足以独立引用
CCI_PANIC_1ef9afcc_00015_3787efb2fb1a,rejected,ChatGPT-assisted review,,自动检查为 too_short，缺乏可独立引用的完整语义
CCI_PANIC_1ef9afcc_00016_e35cfc1c2bc1,rejected,ChatGPT-assisted review,,自动检查为 too_short，缺乏可独立引用的完整语义
CCI_PANIC_1ef9afcc_00017_0d364666ec3c,rejected,ChatGPT-assisted review,,版权/联系方式/网页元数据等非知识正文
CCI_PANIC_1ef9afcc_00018_99fb39e4ecc9,rejected,ChatGPT-assisted review,,版权/联系方式/网页元数据等非知识正文
CCI_PANIC_9e994517_00000_d6abaec30f55,rejected,ChatGPT-assisted review,,自动检查为 too_short，缺乏可独立引用的完整语义
CCI_PANIC_9e994517_00001_77174599ae17,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_9e994517_00002_74f062a0d6df,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_9e994517_00003_6c25032b4608,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_9e994517_00004_acac48e38397,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_9e994517_00005_f57b68200b32,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_9e994517_00006_a95f36e81d17,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_9e994517_00007_364bc8b1cd4a,rejected,ChatGPT-assisted review,,网页导航/栏目抓取内容，不是可独立引用的心理知识
CCI_PANIC_9e994517_00008_68978d6e8d06,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9e994517_00009_d06b4a86d0c7,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9e994517_00010_44c3d04f459f,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9e994517_00011_90e3ea93d940,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9e994517_00012_909aef895e18,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9e994517_00013_305bcfa8d781,approved,ChatGPT-assisted review,来源可靠，内容为非处方、非高风险的心理教育或一般自助支持，可用于普通聊天引用,
CCI_PANIC_9e994517_00014_ce1a682cd3d7,rejected,ChatGPT-assisted review,,标题、模块封面或资源索引信息，不足以独立引用
CCI_PANIC_9e994517_00015_3787efb2fb1a,rejected,ChatGPT-assisted review,,自动检查为 too_short，缺乏可独立引用的完整语义
CCI_PANIC_9e994517_00016_e35cfc1c2bc1,rejected,ChatGPT-assisted review,,自动检查为 too_short，缺乏可独立引用的完整语义
